Quantity,UnitPrice,Discount,ShippingCost,SalesChannel,PaymentMethod,Cluster
21,90.68,0.04000000000000001,22.83,In-store,Credit Card,2
3,14.46,0.10999999999999999,25.61,Online,paypall,5
24,50.52,0.44,23.55,In-store,Bank Transfer,3
28,58.42,0.06,24.44,Online,paypall,5
21,39.16,0.44,26.45,In-store,paypall,0
4,10.530000000000001,0.47,18.34,Online,Bank Transfer,4
47,84.87,0.13,18.73,Online,Credit Card,1
18,2.270000000000003,0.010000000000000009,25.75,Online,paypall,5
37,90.23,0.39,23.03,In-store,Bank Transfer,3
30,16.259999999999998,0.37,19.56,Online,paypall,5
48,24.28,0.08000000000000002,14.12,In-store,Credit Card,2
34,39.18,0.14,8.61,In-store,Bank Transfer,3
5,55.0,0.13,26.07,Online,paypall,5
20,77.02,0.23,9.75,Online,Credit Card,1
38,95.25,0.42,11.24,In-store,Bank Transfer,3
17,41.92,0.06,28.64,Online,Bank Transfer,4
12,10.949999999999996,0.5,24.19,In-store,Credit Card,2
31,89.49,0.47,23.49,In-store,Bank Transfer,3
20,84.53,0.47,7.449999999999999,Online,paypall,5
11,88.16,0.32,20.48,In-store,paypall,0
24,34.3,0.26,18.99,Online,paypall,5
26,94.9,0.18,10.05,Online,paypall,5
40,70.73,0.07,28.51,In-store,Credit Card,2
15,37.15,0.10999999999999999,21.98,In-store,paypall,0
11,12.46,0.10999999999999999,16.2,In-store,paypall,0
28,27.65,0.35,8.47,Online,paypall,5
41,8.439999999999998,0.27,9.29,Online,Bank Transfer,4
35,79.13,0.32,19.48,Online,Credit Card,1
43,11.600000000000001,0.42,7.949999999999999,Online,paypall,5
41,5.07,0.29,8.57,Online,paypall,5
38,13.469999999999999,0.07,5.48,In-store,paypall,0
33,13.009999999999998,0.03,11.21,In-store,Bank Transfer,3
16,34.79,0.43,13.99,In-store,paypall,0
13,37.79,0.42,12.69,In-store,Bank Transfer,3
21,5.609999999999999,0.06,26.07,Online,paypall,5
48,58.65,0.19,21.74,In-store,Credit Card,2
18,97.38,0.19,16.27,In-store,Credit Card,2
14,55.66,0.29,20.88,Online,Credit Card,1
19,10.800000000000004,0.44,19.04,In-store,Credit Card,2
8,1.7299999999999969,0.04999999999999999,9.32,In-store,Bank Transfer,3
30,40.48,0.21,5.449999999999999,In-store,paypall,0
12,47.97,0.24,6.039999999999999,Online,paypall,5
11,61.44,0.09,27.02,In-store,Credit Card,2
5,70.17,0.29,19.75,In-store,paypall,0
48,46.32,0.45,7.02,In-store,Bank Transfer,3
28,42.94,0.33,15.62,Online,paypall,5
38,25.82,0.41,13.3,Online,Credit Card,1
8,34.51,0.06,8.97,Online,Credit Card,1
34,6.509999999999998,0.27,26.97,In-store,Bank Transfer,3
5,13.770000000000003,0.42,11.42,Online,Credit Card,1
11,75.28,0.28,16.62,In-store,Credit Card,2
24,13.21,0.14,9.780000000000001,Online,Bank Transfer,4
22,42.65,0.1,25.38,In-store,paypall,0
16,48.63,0.28,17.29,In-store,paypall,0
40,1.3599999999999994,0.1,7.699999999999999,In-store,Credit Card,2
2,75.95,0.49,28.24,Online,paypall,5
21,52.18,0.46,21.22,In-store,Credit Card,2
26,45.15,0.010000000000000009,13.19,In-store,Credit Card,2
8,6.410000000000004,0.22,13.33,In-store,Bank Transfer,3
40,78.28,0.06,14.99,Online,paypall,5
49,86.21,0.16,20.67,In-store,Bank Transfer,3
45,61.61,0.07,10.93,In-store,paypall,0
45,92.51,0.18,29.49,In-store,paypall,0
20,71.46,0.03,22.78,In-store,Bank Transfer,3
7,78.37,0.29,23.88,Online,Credit Card,1
31,38.94,0.25,5.75,In-store,Credit Card,2
39,3.710000000000001,0.04000000000000001,15.1,In-store,Bank Transfer,3
8,23.38,0.29,14.5,In-store,Bank Transfer,3
13,61.56,0.1,17.63,In-store,Bank Transfer,3
5,10.82,0.14,9.21,Online,Bank Transfer,4
27,57.12,0.27,24.52,In-store,Bank Transfer,3
19,92.75,0.47,28.27,In-store,paypall,0
42,61.57,0.43,9.31,In-store,Credit Card,2
42,90.73,0.28,25.97,In-store,paypall,0
15,27.37,0.15,8.44,In-store,Bank Transfer,3
19,4.329999999999998,0.010000000000000009,19.76,In-store,paypall,0
29,88.82,0.49,12.48,Online,Bank Transfer,4
28,97.14,0.27,27.4,Online,Credit Card,1
14,65.68,0.27,6.48,In-store,Credit Card,2
14,71.87,0.49,21.94,Online,Bank Transfer,4
15,68.71,0.27,24.54,Online,paypall,5
19,94.34,0.01999999999999999,22.83,In-store,Credit Card,2
16,2.1300000000000026,0.18,9.81,In-store,Bank Transfer,3
35,10.699999999999996,0.31,11.85,In-store,Bank Transfer,3
36,41.98,0.09,20.04,In-store,Credit Card,2
33,73.06,0.47,22.09,In-store,Credit Card,2
37,94.05,0.4,5.33,In-store,Bank Transfer,3
49,10.869999999999997,0.35,20.45,In-store,paypall,0
20,75.49,0.04000000000000001,8.87,Online,Bank Transfer,4
24,4.310000000000002,0.18,21.57,In-store,Bank Transfer,3
39,47.78,0.38,13.32,In-store,Credit Card,2
25,83.29,0.43,13.18,In-store,Credit Card,2
34,85.19,0.35,14.97,Online,paypall,5
10,47.15,0.4,10.95,In-store,paypall,0
24,87.86,0.22,12.14,Online,Credit Card,1
17,8.82,0.15,22.4,Online,Bank Transfer,4
42,57.75,0.25,24.2,Online,paypall,5
42,79.17,0.24,11.5,In-store,Bank Transfer,3
41,14.11,0.03,23.87,Online,paypall,5
47,84.14,0.23,9.45,In-store,Bank Transfer,3
14,99.64,0.06,20.19,Online,Bank Transfer,4
16,18.990000000000002,0.03,11.0,Online,Credit Card,1
26,98.37,0.37,21.92,In-store,Credit Card,2
41,24.56,0.15,9.13,Online,Bank Transfer,4
1,23.5,0.27,19.27,Online,Credit Card,1
7,63.95,0.48,14.66,In-store,Bank Transfer,3
31,94.13,0.34,28.98,In-store,paypall,0
27,48.06,0.13,8.42,In-store,paypall,0
4,38.61,0.49,23.78,In-store,Credit Card,2
25,32.67,0.03,21.71,In-store,paypall,0
41,31.65,0.10999999999999999,25.2,Online,Bank Transfer,4
30,66.69,0.08000000000000002,9.26,In-store,Bank Transfer,3
2,2.1199999999999974,0.09,15.51,Online,Bank Transfer,4
47,85.01,0.39,10.19,In-store,Bank Transfer,3
18,35.31,0.34,22.1,In-store,Credit Card,2
39,82.13,0.0,24.99,In-store,paypall,0
44,73.19,0.17,15.02,Online,Credit Card,1
24,48.14,0.34,22.13,Online,Credit Card,1
29,62.96,0.47,28.81,Online,Bank Transfer,4
41,57.47,0.23,24.59,In-store,Bank Transfer,3
16,66.51,0.36,23.94,In-store,paypall,0
31,87.99,0.27,19.86,In-store,paypall,0
28,68.6,0.39,6.92,In-store,paypall,0
44,67.46,0.27,22.57,In-store,Bank Transfer,3
43,44.05,0.13,16.83,Online,Credit Card,1
35,37.86,0.16,15.15,Online,Bank Transfer,4
23,1.0200000000000031,0.42,6.379999999999999,In-store,paypall,0
14,16.18,0.28,16.87,Online,paypall,5
33,36.27,0.3,12.28,Online,Credit Card,1
10,79.09,0.09,21.88,Online,Bank Transfer,4
11,37.84,0.0,22.21,In-store,Bank Transfer,3
5,85.67,0.38,6.379999999999999,In-store,paypall,0
28,87.1,0.43,22.0,Online,Bank Transfer,4
4,39.14,0.49,27.54,Online,Credit Card,1
8,89.16,0.34,25.32,Online,paypall,5
40,36.67,0.47,14.39,Online,Bank Transfer,4
30,57.5,0.46,12.18,In-store,Bank Transfer,3
33,95.05,0.1,13.68,Online,paypall,5
45,92.56,0.44,20.32,In-store,Credit Card,2
43,13.660000000000004,0.07,12.51,In-store,Bank Transfer,3
32,85.18,0.37,25.13,Online,Bank Transfer,4
35,69.93,0.24,21.41,Online,Bank Transfer,4
33,63.86,0.03,28.68,In-store,Bank Transfer,3
37,50.28,0.38,5.83,Online,paypall,5
18,21.73,0.44,5.51,In-store,Bank Transfer,3
42,27.76,0.41,13.04,In-store,Credit Card,2
37,20.740000000000002,0.0,17.9,Online,paypall,5
18,56.66,0.3,23.16,In-store,paypall,0
29,32.29,0.34,15.34,In-store,Bank Transfer,3
8,21.61,0.44,9.57,Online,Credit Card,1
32,56.83,0.28,16.69,In-store,paypall,0
12,51.04,0.31,9.48,Online,Bank Transfer,4
46,16.75,0.2,20.53,In-store,Credit Card,2
31,49.48,0.47,27.64,In-store,Credit Card,2
33,47.01,0.15,28.63,In-store,paypall,0
1,96.1,0.46,14.53,Online,Credit Card,1
32,87.79,0.08000000000000002,8.21,In-store,paypall,0
33,94.47,0.48,20.5,Online,Bank Transfer,4
47,20.26,0.41,14.37,Online,Credit Card,1
24,10.770000000000003,0.21,26.31,In-store,paypall,0
1,11.729999999999997,0.22,29.29,Online,paypall,5
35,9.5,0.32,17.19,In-store,paypall,0
30,43.56,0.33,10.49,In-store,Bank Transfer,3
22,4.539999999999999,0.04000000000000001,28.73,Online,Credit Card,1
12,10.149999999999999,0.23,22.0,Online,Credit Card,1
34,74.87,0.07,21.24,Online,paypall,5
10,17.71,0.14,7.800000000000001,In-store,paypall,0
27,23.16,0.47,10.31,In-store,Bank Transfer,3
4,21.600000000000005,0.35,14.07,Online,Bank Transfer,4
38,61.56,0.16,8.66,Online,paypall,5
40,9.160000000000004,0.04000000000000001,22.38,In-store,Bank Transfer,3
14,82.03,0.31,28.48,Online,paypall,5
30,56.25,0.24,27.6,Online,Bank Transfer,4
4,95.47,0.44,23.29,Online,Bank Transfer,4
47,4.560000000000002,0.28,14.34,Online,paypall,5
1,38.07,0.18,24.23,In-store,paypall,0
45,18.199999999999996,0.0,28.88,In-store,paypall,0
30,54.66,0.01999999999999999,20.89,In-store,Credit Card,2
29,46.38,0.5,25.48,Online,Credit Card,1
4,68.36,0.07,9.23,In-store,Bank Transfer,3
14,78.62,0.36,6.129999999999999,Online,paypall,5
46,62.35,0.36,27.53,Online,Bank Transfer,4
5,47.73,0.32,27.04,Online,Bank Transfer,4
34,75.88,0.10999999999999999,6.33,Online,paypall,5
14,84.86,0.16,16.06,In-store,Bank Transfer,3
16,40.92,0.46,28.63,In-store,Bank Transfer,3
48,37.89,0.12,29.5,Online,paypall,5
7,5.170000000000002,0.1,19.85,In-store,Bank Transfer,3
8,2.6199999999999974,0.27,26.57,In-store,Bank Transfer,3
39,89.98,0.5,22.66,In-store,Credit Card,2
22,61.26,0.18,19.98,Online,Credit Card,1
3,94.3,0.47,8.35,Online,Bank Transfer,4
16,83.31,0.23,28.75,Online,Credit Card,1
8,96.74,0.27,10.94,In-store,Bank Transfer,3
14,10.869999999999997,0.44,26.3,Online,Credit Card,1
43,99.57,0.09,9.12,Online,Credit Card,1
35,37.12,0.46,18.69,Online,Credit Card,1
33,54.48,0.04000000000000001,6.870000000000001,Online,Bank Transfer,4
26,14.04,0.32,22.92,Online,Credit Card,1
6,58.59,0.29,15.77,In-store,Credit Card,2
19,24.49,0.28,19.76,Online,paypall,5
18,76.43,0.010000000000000009,12.34,In-store,Bank Transfer,3
5,30.92,0.13,17.37,Online,Credit Card,1
21,31.07,0.26,6.289999999999999,Online,Bank Transfer,4
35,58.69,0.46,7.9,Online,paypall,5
40,50.2,0.46,22.77,Online,Bank Transfer,4
41,45.01,0.04000000000000001,7.42,Online,Credit Card,1
18,25.45,0.07,7.76,Online,Bank Transfer,4
20,30.4,0.29,5.059999999999999,In-store,Credit Card,2
35,48.5,0.4,19.85,In-store,Credit Card,2
39,55.81,0.4,9.77,Online,Bank Transfer,4
40,18.089999999999996,0.18,26.6,Online,paypall,5
7,88.14,0.16,14.32,In-store,Bank Transfer,3
8,17.940000000000005,0.0,24.82,In-store,paypall,0
20,6.710000000000001,0.36,19.89,Online,Credit Card,1
8,12.259999999999998,0.13,7.800000000000001,Online,paypall,5
30,40.05,0.12,22.55,In-store,Credit Card,2
16,15.96,0.13,27.98,Online,Credit Card,1
36,6.509999999999998,0.38,13.91,In-store,paypall,0
23,97.78,0.09,15.37,Online,paypall,5
18,16.6,0.36,22.01,In-store,Bank Transfer,3
19,65.15,0.46,28.73,Online,Credit Card,1
30,89.34,0.24,28.22,Online,Bank Transfer,4
15,25.43,0.04999999999999999,5.91,In-store,Credit Card,2
42,83.05,0.04000000000000001,16.16,In-store,Credit Card,2
31,44.7,0.04999999999999999,11.9,In-store,Credit Card,2
13,1.2000000000000028,0.01999999999999999,19.08,In-store,Bank Transfer,3
5,49.5,0.48,18.22,Online,paypall,5
25,20.479999999999997,0.14,9.1,Online,paypall,5
20,6.75,0.12,29.17,In-store,paypall,0
32,13.0,0.08000000000000002,19.4,Online,Bank Transfer,4
27,97.22,0.09,20.62,Online,paypall,5
17,32.93,0.37,21.32,Online,Credit Card,1
49,21.840000000000003,0.08000000000000002,29.11,In-store,Credit Card,2
4,91.3,0.16,6.140000000000001,Online,Bank Transfer,4
17,97.89,0.07,18.65,In-store,Bank Transfer,3
3,18.75,0.49,20.23,Online,paypall,5
4,1.0,0.31,21.96,In-store,Credit Card,2
49,44.35,0.25,5.949999999999999,In-store,Credit Card,2
43,67.49,0.34,7.190000000000001,Online,paypall,5
15,91.35,0.18,27.33,In-store,Credit Card,2
46,12.810000000000002,0.4,16.56,Online,Bank Transfer,4
43,92.83,0.24,16.3,Online,Bank Transfer,4
48,59.65,0.08000000000000002,25.09,In-store,Bank Transfer,3
36,95.93,0.41,29.7,In-store,Bank Transfer,3
5,89.29,0.17,28.43,In-store,Credit Card,2
45,77.34,0.31,26.89,In-store,Credit Card,2
12,85.18,0.17,17.54,In-store,paypall,0
1,99.07,0.15,23.88,Online,Bank Transfer,4
34,84.1,0.0,9.77,In-store,Bank Transfer,3
11,86.91,0.45,25.41,In-store,paypall,0
44,93.88,0.03,15.31,In-store,paypall,0
24,8.530000000000001,0.36,19.53,Online,Bank Transfer,4
28,90.22,0.31,5.140000000000001,In-store,Bank Transfer,3
43,36.92,0.010000000000000009,11.56,Online,Bank Transfer,4
31,52.43,0.36,27.45,Online,paypall,5
33,76.39,0.1,26.44,In-store,Credit Card,2
32,30.23,0.24,22.31,In-store,paypall,0
6,7.240000000000002,0.31,27.1,In-store,Bank Transfer,3
37,86.06,0.01999999999999999,14.85,Online,paypall,5
28,56.82,0.42,17.29,Online,Bank Transfer,4
35,40.76,0.21,6.890000000000001,Online,Credit Card,1
12,8.71,0.07,20.42,Online,paypall,5
40,78.36,0.22,10.6,Online,Credit Card,1
35,8.780000000000001,0.28,17.64,Online,Bank Transfer,4
38,13.880000000000003,0.08000000000000002,15.39,Online,paypall,5
46,93.81,0.31,12.8,In-store,Credit Card,2
46,31.55,0.3,16.15,In-store,Bank Transfer,3
32,62.94,0.17,7.039999999999999,Online,Bank Transfer,4
23,93.67,0.21,10.49,In-store,paypall,0
45,6.939999999999998,0.27,9.86,Online,Bank Transfer,4
8,95.78,0.18,21.91,In-store,paypall,0
43,79.45,0.22,22.57,In-store,paypall,0
49,79.1,0.15,19.53,In-store,paypall,0
39,95.06,0.35,13.31,In-store,paypall,0
14,41.5,0.4,21.5,In-store,paypall,0
40,60.69,0.27,7.07,Online,Bank Transfer,4
44,90.6,0.010000000000000009,23.55,Online,paypall,5
8,30.98,0.06,22.86,Online,paypall,5
3,1.8500000000000014,0.28,14.57,Online,Bank Transfer,4
35,49.56,0.36,10.13,In-store,Credit Card,2
41,85.19,0.43,21.33,In-store,Credit Card,2
25,27.19,0.17,20.79,In-store,Bank Transfer,3
14,70.39,0.08000000000000002,5.440000000000001,In-store,paypall,0
28,73.92,0.1,11.67,In-store,Bank Transfer,3
17,81.47,0.39,8.05,Online,Credit Card,1
12,74.99,0.14,11.69,In-store,Credit Card,2
22,39.92,0.03,18.41,In-store,paypall,0
12,33.81,0.43,15.44,In-store,Credit Card,2
10,27.39,0.27,29.79,Online,Credit Card,1
3,46.94,0.49,17.06,Online,Bank Transfer,4
12,90.39,0.39,6.91,Online,paypall,5
2,70.1,0.35,20.31,In-store,paypall,0
14,12.43,0.27,9.780000000000001,Online,Credit Card,1
41,66.08,0.41,25.78,Online,paypall,5
33,26.33,0.4,6.26,In-store,paypall,0
41,92.5,0.10999999999999999,7.289999999999999,In-store,Bank Transfer,3
16,79.8,0.33,14.4,In-store,Bank Transfer,3
44,25.71,0.14,20.35,In-store,paypall,0
46,46.28,0.04000000000000001,26.51,In-store,Credit Card,2
45,45.09,0.09,9.869999999999997,Online,Credit Card,1
17,90.71,0.15,15.43,In-store,Bank Transfer,3
25,47.3,0.13,8.26,Online,paypall,5
30,12.479999999999997,0.31,22.85,In-store,Credit Card,2
44,27.16,0.04000000000000001,17.52,In-store,paypall,0
3,13.369999999999997,0.12,23.04,Online,Bank Transfer,4
2,10.089999999999996,0.33,19.66,In-store,Credit Card,2
44,80.49,0.09,15.6,Online,Credit Card,1
25,24.38,0.07,12.21,In-store,Bank Transfer,3
41,88.81,0.49,22.33,Online,paypall,5
49,29.03,0.48,11.65,In-store,paypall,0
24,9.479999999999997,0.43,7.539999999999999,Online,Bank Transfer,4
35,98.18,0.01999999999999999,12.28,Online,Bank Transfer,4
35,66.57,0.44,9.85,Online,Credit Card,1
49,84.68,0.35,7.789999999999999,Online,paypall,5
7,18.28,0.21,23.89,In-store,Credit Card,2
2,92.1,0.07,17.73,Online,Bank Transfer,4
42,16.009999999999998,0.3,29.6,In-store,paypall,0
22,28.64,0.010000000000000009,9.09,In-store,paypall,0
22,90.1,0.04999999999999999,9.65,Online,Credit Card,1
27,12.07,0.28,14.54,Online,Bank Transfer,4
45,90.73,0.48,8.21,Online,paypall,5
45,52.08,0.48,27.55,In-store,Credit Card,2
11,70.92,0.15,18.41,Online,paypall,5
13,81.51,0.10999999999999999,25.82,Online,Bank Transfer,4
18,63.88,0.14,12.87,In-store,paypall,0
5,81.81,0.25,19.9,In-store,paypall,0
26,87.4,0.39,21.07,Online,Bank Transfer,4
35,61.86,0.08000000000000002,21.75,In-store,Bank Transfer,3
27,71.57,0.33,6.59,Online,paypall,5
7,39.65,0.28,24.74,Online,Credit Card,1
7,8.719999999999999,0.25,17.82,Online,Bank Transfer,4
20,90.83,0.28,5.35,Online,Credit Card,1
11,34.36,0.17,28.42,Online,Bank Transfer,4
11,6.390000000000001,0.48,24.37,Online,Bank Transfer,4
27,71.8,0.25,27.45,Online,paypall,5
17,86.61,0.48,15.56,In-store,Bank Transfer,3
36,80.22,0.29,5.41,Online,Bank Transfer,4
3,65.48,0.37,13.42,In-store,Credit Card,2
45,60.84,0.33,16.6,Online,Credit Card,1
3,31.74,0.3,6.190000000000001,In-store,Credit Card,2
47,65.2,0.27,26.71,In-store,Credit Card,2
12,5.390000000000001,0.36,26.35,Online,paypall,5
20,66.69,0.4,12.09,Online,Bank Transfer,4
26,10.949999999999996,0.44,21.1,Online,Bank Transfer,4
30,4.93,0.1,16.87,Online,paypall,5
44,85.63,0.21,7.75,Online,Bank Transfer,4
14,24.71,0.06,18.7,Online,Bank Transfer,4
10,91.44,0.37,5.34,Online,paypall,5
35,35.42,0.12,23.03,In-store,Bank Transfer,3
8,22.5,0.37,15.79,Online,Bank Transfer,4
11,25.0,0.06,20.62,Online,Credit Card,1
7,95.46,0.32,18.56,Online,paypall,5
8,36.22,0.2,26.76,In-store,Bank Transfer,3
23,70.05,0.10999999999999999,12.58,Online,Credit Card,1
7,89.91,0.22,16.43,In-store,Bank Transfer,3
28,84.55,0.09,14.86,In-store,Credit Card,2
29,55.0,0.36,11.32,Online,Bank Transfer,4
34,99.91,0.19,29.82,In-store,paypall,0
10,86.98,0.39,12.89,Online,Credit Card,1
12,64.98,0.44,8.11,Online,paypall,5
18,48.24,0.38,24.39,In-store,paypall,0
49,88.26,0.21,21.98,Online,Bank Transfer,4
46,3.8200000000000003,0.06,11.02,Online,Credit Card,1
19,77.14,0.38,8.51,In-store,Bank Transfer,3
47,28.4,0.07,21.09,Online,Bank Transfer,4
26,73.34,0.36,15.98,In-store,Credit Card,2
36,44.71,0.32,6.77,Online,paypall,5
7,18.25,0.34,18.49,Online,Credit Card,1
32,65.81,0.23,6.25,In-store,Bank Transfer,3
23,29.82,0.12,5.699999999999999,Online,paypall,5
7,89.67,0.21,7.609999999999999,In-store,paypall,0
16,61.72,0.37,21.86,In-store,Credit Card,2
5,71.25,0.39,7.640000000000001,Online,paypall,5
46,79.23,0.25,20.95,In-store,Credit Card,2
41,25.54,0.08000000000000002,29.0,Online,Bank Transfer,4
17,35.59,0.33,28.45,Online,Bank Transfer,4
6,42.54,0.31,11.19,Online,paypall,5
25,94.93,0.03,5.74,In-store,Credit Card,2
32,20.04,0.37,22.72,Online,Bank Transfer,4
1,38.84,0.04999999999999999,12.31,In-store,Bank Transfer,3
7,22.15,0.41,15.49,Online,Bank Transfer,4
7,69.41,0.32,24.24,In-store,paypall,0
16,81.85,0.47,5.32,Online,Bank Transfer,4
49,40.87,0.43,15.05,In-store,paypall,0
6,70.7,0.31,7.309999999999999,In-store,Credit Card,2
31,15.740000000000002,0.09,16.06,In-store,Bank Transfer,3
37,17.050000000000004,0.35,27.9,Online,Credit Card,1
35,94.87,0.04000000000000001,11.14,Online,Bank Transfer,4
14,47.51,0.01999999999999999,15.73,Online,paypall,5
34,14.850000000000001,0.24,16.56,In-store,Bank Transfer,3
48,2.8900000000000006,0.28,27.18,Online,Credit Card,1
15,99.01,0.49,6.379999999999999,Online,paypall,5
42,49.71,0.07,7.109999999999999,Online,Bank Transfer,4
38,61.44,0.4,6.370000000000001,In-store,paypall,0
38,83.09,0.08000000000000002,25.04,Online,paypall,5
31,65.3,0.29,13.66,Online,paypall,5
38,10.880000000000003,0.23,23.88,Online,Bank Transfer,4
37,44.51,0.29,22.78,In-store,Bank Transfer,3
4,42.74,0.07,20.68,Online,Credit Card,1
29,8.96,0.03,7.1,In-store,Credit Card,2
13,65.91,0.010000000000000009,18.4,In-store,paypall,0
10,10.96,0.22,21.65,Online,Credit Card,1
40,2.5,0.13,18.78,In-store,paypall,0
34,3.6799999999999997,0.07,10.47,Online,Credit Card,1
48,71.42,0.13,25.6,In-store,paypall,0
37,63.17,0.46,21.67,Online,Bank Transfer,4
34,24.68,0.47,28.15,Online,Bank Transfer,4
43,95.45,0.33,6.960000000000001,Online,Bank Transfer,4
13,17.770000000000003,0.37,19.73,In-store,paypall,0
32,84.03,0.39,20.57,In-store,Credit Card,2
48,63.2,0.41,17.21,In-store,Credit Card,2
8,13.46,0.29,23.03,Online,Credit Card,1
34,19.049999999999997,0.39,27.25,Online,Credit Card,1
45,82.99,0.36,11.82,Online,paypall,5
32,10.490000000000002,0.17,16.63,In-store,paypall,0
20,87.41,0.47,22.88,In-store,Bank Transfer,3
1,33.76,0.19,5.83,Online,Credit Card,1
42,75.19,0.43,28.39,Online,paypall,5
48,59.17,0.3,26.3,In-store,paypall,0
17,7.280000000000001,0.1,11.88,In-store,paypall,0
36,25.26,0.39,13.99,Online,Credit Card,1
11,93.96,0.10999999999999999,14.55,In-store,Bank Transfer,3
43,3.3299999999999983,0.04000000000000001,23.32,Online,Bank Transfer,4
8,72.48,0.26,16.95,Online,paypall,5
2,53.37,0.26,15.68,In-store,paypall,0
27,33.22,0.44,19.6,In-store,Credit Card,2
6,89.67,0.1,23.04,In-store,paypall,0
1,45.81,0.39,7.42,Online,paypall,5
39,6.869999999999997,0.4,10.02,Online,Bank Transfer,4
18,42.32,0.10999999999999999,6.120000000000001,In-store,Bank Transfer,3
38,58.28,0.24,22.15,Online,paypall,5
19,64.35,0.15,17.98,Online,Bank Transfer,4
1,38.15,0.49,9.41,Online,Bank Transfer,4
46,23.29,0.13,11.37,Online,Credit Card,1
32,85.11,0.1,9.35,In-store,paypall,0
1,34.58,0.21,29.18,Online,Credit Card,1
14,73.96,0.22,27.71,In-store,Bank Transfer,3
17,89.67,0.01999999999999999,19.58,Online,Bank Transfer,4
8,51.44,0.22,16.1,Online,paypall,5
39,66.64,0.32,8.94,In-store,Credit Card,2
8,88.01,0.04999999999999999,18.0,Online,Bank Transfer,4
11,42.21,0.45,13.53,In-store,Bank Transfer,3
11,34.84,0.15,23.43,Online,paypall,5
26,11.350000000000001,0.03,11.98,Online,Credit Card,1
8,67.87,0.44,27.09,Online,Credit Card,1
35,10.229999999999997,0.41,25.03,In-store,paypall,0
8,81.08,0.0,25.73,In-store,paypall,0
5,64.69,0.2,16.86,Online,Bank Transfer,4
15,65.33,0.10999999999999999,25.95,Online,Credit Card,1
37,68.27,0.39,16.1,Online,Credit Card,1
26,42.35,0.09,23.04,In-store,Credit Card,2
34,58.67,0.33,24.3,In-store,Credit Card,2
13,19.700000000000003,0.10999999999999999,16.69,Online,Credit Card,1
28,19.47,0.2,24.78,Online,Bank Transfer,4
14,89.89,0.39,6.08,Online,paypall,5
1,4.579999999999998,0.08000000000000002,7.140000000000001,Online,Credit Card,1
18,4.450000000000003,0.45,9.24,Online,paypall,5
3,4.609999999999999,0.34,9.07,In-store,paypall,0
14,31.41,0.48,12.58,In-store,paypall,0
27,25.54,0.33,10.43,Online,paypall,5
7,54.94,0.23,21.01,In-store,paypall,0
16,95.26,0.29,19.92,Online,paypall,5
42,8.86,0.08000000000000002,25.07,In-store,paypall,0
43,58.71,0.28,28.19,In-store,Bank Transfer,3
32,72.27,0.41,22.04,In-store,paypall,0
5,94.5,0.41,10.04,In-store,Bank Transfer,3
2,74.44,0.36,14.7,Online,Credit Card,1
3,99.41,0.15,24.29,Online,Credit Card,1
7,31.51,0.34,25.09,Online,Bank Transfer,4
2,90.13,0.38,17.29,In-store,Bank Transfer,3
35,6.619999999999997,0.28,5.699999999999999,In-store,Bank Transfer,3
13,59.02,0.18,15.0,In-store,paypall,0
6,92.0,0.04999999999999999,9.7,Online,paypall,5
